"ice.year","date","month","week","jday","mean.ice.conc","n"
2019,"2019-01-23",1,4,23,10.0009075782786,19833
2019,"2019-01-24",1,4,24,7.8719306206827,19833
2019,"2019-01-25",1,4,25,10.896732553449,19832
2019,"2019-01-26",1,4,26,8.26015932237572,19834
2019,"2019-01-27",1,4,27,9.58866535572026,19833
2019,"2019-01-28",1,4,28,19.7369164061712,19834
2019,"2019-01-29",1,5,29,18.4631440959968,19834
2019,"2019-01-30",1,5,30,16.9188807663222,19835
2019,"2019-01-31",1,5,31,21.0765856609862,19834
2019,"2019-02-01",2,5,32,35.0999798326107,19834
2019,"2019-02-02",2,5,33,24.9805888877685,19834
2019,"2019-02-03",2,5,34,18.663574021783,19832
2019,"2019-02-04",2,5,35,15.1313905414944,19834
2019,"2019-02-05",2,6,36,14.9841685993748,19834
2019,"2019-02-06",2,6,37,11.8919027931834,19834
2019,"2019-02-07",2,6,38,19.2476555409902,19834
2019,"2019-02-08",2,6,39,15.7335753542076,19833
2019,"2019-02-09",2,6,40,20.0556115760815,19834
2019,"2019-02-10",2,6,41,18.8185439144903,19834
2019,"2019-02-11",2,6,42,18.7956333198871,19832
2019,"2019-02-12",2,7,43,20.709625371855,19833
2019,"2019-02-13",2,7,44,17.9498840375113,19834
2019,"2019-02-14",2,7,45,16.7225555947759,19831
2019,"2019-02-15",2,7,46,7.77063480058488,19833
2019,"2019-02-16",2,7,47,11.550547068018,19833
2019,"2019-02-17",2,7,48,21.7959461503555,19833
2019,"2019-02-18",2,7,49,23.9907225331518,19833
2019,"2019-02-19",2,8,50,24.4967227992336,19834
2019,"2019-02-20",2,8,51,37.2585833123267,19835
2019,"2019-02-21",2,8,52,26.7211494832367,19835
2019,"2019-02-22",2,8,53,18.1726241492312,19835
2019,"2019-02-23",2,8,54,16.5162851668851,19834
2019,"2019-02-24",2,8,55,9.54048603408289,19834
2019,"2019-02-25",2,8,56,8.53148474918074,19835
2019,"2019-02-26",2,9,57,17.2014319568396,19833
2019,"2019-02-27",2,9,58,19.4698971359419,19832
2019,"2019-02-28",2,9,59,31.1706333198871,19832
2019,"2019-03-01",3,9,60,39.3060051429436,19833
2019,"2019-03-02",3,9,61,26.8240722065349,19832
2019,"2019-03-03",3,9,62,30.1040342914776,19830
2019,"2019-03-04",3,9,63,17.691322543236,19833
2019,"2019-03-05",3,10,64,16.4081076992891,19833
2019,"2019-03-06",3,10,65,22.457442517144,19832
2019,"2019-03-07",3,10,66,24.8175263449806,19833
2019,"2019-03-08",3,10,67,27.0349488123456,19829
2019,"2019-03-09",3,10,68,27.2538954162675,19831
2019,"2019-03-10",3,10,69,11.5445973881914,19833
2019,"2019-03-11",3,10,70,8.62824585287148,19833
2019,"2019-03-12",3,11,71,8.23423241744391,19835
2019,"2019-03-13",3,11,72,8.23045122258634,19835
2019,"2019-03-14",3,11,73,8.74648313417032,19833
2019,"2019-03-15",3,11,74,7.9091000756239,19835
2019,"2019-03-16",3,11,75,8.04542704446909,19834
2019,"2019-03-17",3,11,76,7.1891387656313,19832
2019,"2019-03-18",3,11,77,7.23697877275248,19833
2019,"2019-03-19",3,12,78,7.53794181414814,19833
2019,"2019-03-21",3,12,80,7.1921738691947,19831
2019,"2019-03-22",3,12,81,7.15266713723908,19834
2019,"2019-03-23",3,12,82,6.65318676885841,19832
2019,"2019-03-24",3,12,83,6.78988503428802,19832
2019,"2019-03-25",3,12,84,8.20999294141373,19834
2019,"2019-03-26",3,13,85,6.73041242311183,19834
2019,"2019-03-27",3,13,86,6.34403831610789,19835
2019,"2019-03-28",3,13,87,6.26145702041845,19835
2019,"2019-03-29",3,13,88,5.70824300478951,19835
2019,"2019-03-30",3,13,89,6.42164969244731,19834
2019,"2019-03-31",3,13,90,6.51061362375838,19833
2019,"2019-04-01",4,13,91,5.01603469140783,19832
2019,"2019-04-02",4,14,92,4.16286809197257,19832
2019,"2019-04-03",4,14,93,3.83067769261799,19832
2019,"2019-04-04",4,14,94,2.83730778926141,19835
2019,"2019-04-05",4,14,95,2.7798840433577,19835
2019,"2019-04-06",4,14,96,2.36432388827266,19834
2019,"2019-04-07",4,14,97,2.18474260071598,19833
2019,"2019-04-08",4,14,98,2.29342072094782,19835
2019,"2019-04-09",4,15,99,2.51877993445929,19835
2019,"2019-04-10",4,15,100,1.78944183935864,19833
2019,"2019-04-11",4,15,101,0.822788001008319,19835
2020,"2019-12-03",12,49,337,0.249584026622296,19833
2020,"2019-12-04",12,49,338,0.249584026622296,19833
2020,"2019-12-05",12,49,339,0.398285858331233,19835
2020,"2019-12-06",12,49,340,0.625189069274982,19834
2020,"2019-12-07",12,49,341,0.699808409801351,19834
2020,"2019-12-08",12,49,342,0.708883735000504,19834
2020,"2019-12-09",12,49,343,0.908586698936117,19833
2020,"2019-12-10",12,50,344,0.794675272287213,19832
2020,"2019-12-11",12,50,345,0.794675272287213,19832
2020,"2019-12-12",12,50,346,0.797196450181525,19832
2020,"2019-12-13",12,50,347,0.794555079405092,19835
2020,"2019-12-14",12,50,348,0.811233235857618,19834
2020,"2019-12-15",12,50,349,0.56874905460596,19833
2020,"2019-12-16",12,50,350,1.15537848605578,19829
2020,"2019-12-17",12,51,351,1.15537848605578,19829
2020,"2019-12-18",12,51,352,1.19518959257765,19832
2020,"2019-12-19",12,51,353,1.46760776405344,19835
2020,"2019-12-20",12,51,354,1.73891998184843,19833
2020,"2019-12-21",12,51,355,1.74295366308677,19833
2020,"2019-12-22",12,51,356,1.82977006857604,19832
2020,"2019-12-23",12,51,357,1.64706772225304,19831
2020,"2019-12-24",12,52,358,1.64706772225304,19831
2020,"2019-12-25",12,52,359,2.85877785620651,19834
2020,"2019-12-26",12,52,360,1.42723880597015,19832
2020,"2019-12-27",12,52,361,1.16115369100444,19832
2020,"2019-12-28",12,52,362,0.74064737319754,19834
2020,"2019-12-29",12,52,363,0.801653725925179,19834
2020,"2019-12-30",12,52,364,0.698295855601492,19834
2020,"2019-12-31",12,53,365,0.698295855601492,19834
2020,"2020-01-01",1,1,1,0.695810013613674,19833
2020,"2020-01-02",1,1,2,0.850602531134977,19833
2020,"2020-01-03",1,1,3,0.759465591126796,19835
2020,"2020-01-04",1,1,4,0.767912065749004,19833
2020,"2020-01-05",1,1,5,0.791570031259453,19834
2020,"2020-01-06",1,1,6,0.823292160322662,19835
2020,"2020-01-07",1,1,7,0.814258344257336,19834
2020,"2020-01-08",1,2,8,0.814299399989916,19833
2020,"2020-01-09",1,2,9,0.777413662717419,19835
2020,"2020-01-10",1,2,10,0.765313839173179,19835
2020,"2020-01-11",1,2,11,0.765313839173179,19835
2020,"2020-01-12",1,2,12,0.783985478015329,19832
2020,"2020-01-13",1,2,13,1.06243066061523,19830
2020,"2020-01-14",1,2,14,1.06243066061523,19830
2020,"2020-01-15",1,3,15,0.812102874432678,19830
2020,"2020-01-16",1,3,16,0.805727827358443,19833
2020,"2020-01-17",1,3,17,2.17718838241226,19832
2020,"2020-01-18",1,3,18,1.94766298593254,19833
2020,"2020-01-19",1,3,19,2.96228698195019,19834
2020,"2020-01-20",1,3,20,4.97614845444002,19831
2020,"2020-01-21",1,3,21,4.97614845444002,19831
2020,"2020-01-22",1,4,22,4.13403933434191,19830
2020,"2020-01-23",1,4,23,3.2672718103883,19830
2020,"2020-01-24",1,4,24,2.92889561270802,19830
2020,"2020-01-25",1,4,25,2.3761976802824,19830
2020,"2020-01-26",1,4,26,1.97579425113464,19830
2020,"2020-01-27",1,4,27,2.2077660110943,19830
2020,"2020-01-28",1,4,28,2.18345015379961,19831
2020,"2020-01-29",1,5,29,1.75635336829367,19832
2020,"2020-01-30",1,5,30,1.84076240419524,19832
2020,"2020-01-31",1,5,31,2.00363049616781,19832
2020,"2020-02-01",2,5,32,4.55506252521178,19832
2020,"2020-02-02",2,5,33,3.54293782461802,19831
2020,"2020-02-03",2,5,34,1.81291916696082,19831
2020,"2020-02-04",2,5,35,1.81291916696082,19831
2020,"2020-02-05",2,6,36,2.09883017345704,19832
2020,"2020-02-06",2,6,37,2.09883017345704,19832
2020,"2020-02-07",2,6,38,2.54016438908779,19831
2020,"2020-02-08",2,6,39,2.39874949576442,19832
2020,"2020-02-09",2,6,40,5.15691811214199,19832
2020,"2020-02-10",2,6,41,10.9248688987495,19832
2020,"2020-02-11",2,6,42,11.0156313029447,19832
2020,"2020-02-12",2,7,43,3.99596591195603,19831
2020,"2020-02-13",2,7,44,3.99344460692855,19831
2020,"2020-02-14",2,7,45,4.68573157815101,19827
2020,"2020-02-15",2,7,46,6.29588543767648,19832
2020,"2020-02-16",2,7,47,4.09480584972264,19830
2020,"2020-02-17",2,7,48,4.43794442483232,19829
2020,"2020-02-18",2,7,49,4.34313379393817,19829
2020,"2020-02-19",2,8,50,3.33830946136776,19828
2020,"2020-02-20",2,8,51,2.34790941645231,19827
2020,"2020-02-21",2,8,52,6.68808311059559,19829
2020,"2020-02-22",2,8,53,2.43106404437721,19830
2020,"2020-02-23",2,8,54,2.47607040193656,19829
2020,"2020-02-24",2,8,55,2.88643469490671,19830
2020,"2020-02-25",2,8,56,2.88643469490671,19830
2020,"2020-02-26",2,9,57,3.35532022188603,19830
2020,"2020-02-27",2,9,58,3.35532022188603,19830
2020,"2020-02-28",2,9,59,2.47975392062932,19831
2020,"2020-02-29",2,9,60,6.74330661019513,19833
2020,"2020-03-01",3,9,61,8.77674700010084,19834
2020,"2020-03-02",3,9,62,4.74013008621994,19833
2020,"2020-03-03",3,9,63,3.03514521984671,19832
2020,"2020-03-04",3,10,64,2.31896334392175,19833
2020,"2020-03-05",3,10,65,1.91781374476882,19833
2020,"2020-03-06",3,10,66,1.76735743457873,19833
2020,"2020-03-07",3,10,67,1.51162321617669,19831
2020,"2020-03-08",3,10,68,1.46901003580614,19829
2020,"2020-03-09",3,10,69,1.46901003580614,19829
2020,"2020-03-10",3,10,70,1.46901003580614,19829
2020,"2020-03-11",3,11,71,1.41829735727254,19828
2020,"2020-03-12",3,11,72,1.1180415490117,19832
2020,"2020-03-13",3,11,73,1.1180415490117,19832
2020,"2020-03-14",3,11,74,0.179054054054054,19832
2020,"2020-03-15",3,11,75,0.179054054054054,19832
2020,"2020-03-16",3,11,76,0.165280088740987,19833
2020,"2020-03-17",3,11,77,0.142338526697928,19833
2020,"2020-03-18",3,12,78,0.0367064992688953,19833
2020,"2020-03-19",3,12,79,0.0367064992688953,19833
2020,"2020-03-20",3,12,80,0.027429032420713,19833
